"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3780","100072 (3780)","5020","201541 (5020)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1353,1023,1789
"3780","100072 (3780)","5021","405931 (5021)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2565,1801,3651
"3780","100072 (3780)","5029","201511 (5029)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1079,834,1395
"3780","100072 (3780)","5038","201502 (5038)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1115,865,1436
"3780","100072 (3780)","5039","201553 (5039)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1326,996,1763
"3780","100072 (3780)","5043","201554 (5043)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1668,1339,2077
"3780","100072 (3780)","5068","201414 (5068)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1468,1155,1864
"3780","100072 (3780)","5069","201411 (5069)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1466,1172,1832
"3780","100072 (3780)","5076","405920 (5076)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2591,1848,3632
"3780","100072 (3780)","5078","201551 (5078)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1368,1034,1809
"3780","100072 (3780)","5086","201542 (5086)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1558,1198,2025
"3780","100072 (3780)","5087","201552 (5087)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1603,1227,2093
"3780","100072 (3780)","5092","201522 (5092)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1356,1039,1768
"3780","100072 (3780)","5102","201524 (5102)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1243,959,1611
"3780","100072 (3780)","5103","405901 (5103)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2639,1976,3523
"3780","100072 (3780)","5109","201531 (5109)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1356,1046,1757
"3780","100072 (3780)","5114","201561 (5114)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1435,1079,1907
"3780","100072 (3780)","5121","201572 (5121)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1668,1326,2097
"3780","100072 (3780)","5129","201562 (5129)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1395,1059,1837
"3780","100072 (3780)","5134","201643 (5134)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1165,906,1497
"3780","100072 (3780)","5135","201659 (5135)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1285,1007,1638
"3780","100072 (3780)","5138","201521 (5138)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1400,1067,1836
"3780","100072 (3780)","5145","201413 (5145)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1473,1163,1865
"3780","100072 (3780)","5146","201532 (5146)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1405,1084,1820
"3780","100072 (3780)","5154","405832 (5154)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2742,1998,3762
"3780","100072 (3780)","5156","405821 (5156)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2663,1904,3724
"3780","100072 (3780)","5158","405831 (5158)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2667,1931,3682
"3780","100072 (3780)","5159","201581 (5159)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1531,1221,1918
"3780","100072 (3780)","5160","201644 (5160)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1282,1032,1592
"3780","100072 (3780)","5161","201662 (5161)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1202,941,1533
"3780","100072 (3780)","5164","201642 (5164)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1420,1139,1768
"3780","100072 (3780)","5165","201621 (5165)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1381,1062,1794
"3780","100072 (3780)","5166","201582 (5166)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1564,1241,1970
"3780","100072 (3780)","5175","201637 (5175)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1446,1150,1817
"3780","100072 (3780)","5180","201638 (5180)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1532,1218,1926
"3780","100072 (3780)","5183","201641 (5183)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1638,1344,1995
"3780","100072 (3780)","5186","405833 (5186)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2826,2076,3846
"3780","100072 (3780)","5187","405822 (5187)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2739,2003,3745
"3780","100072 (3780)","5191","20163A (5191)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1392,1072,1807
"3780","100072 (3780)","5195","201622 (5195)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1421,1111,1816
"3780","100072 (3780)","5198","201631 (5198)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1528,1235,1889
"3780","100072 (3780)","5200","201746 (5200)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1664,1306,2119
"3780","100072 (3780)","5202","201634 (5202)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1414,1179,1694
"3780","100072 (3780)","5204","201632 (5204)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1569,1275,1930
"3780","100072 (3780)","5210","201636 (5210)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1411,1095,1817
"3780","100072 (3780)","5211","201633 (5211)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1394,1197,1622
"3780","100072 (3780)","5215","201663 (5215)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1640,1364,1970
"3780","100072 (3780)","5221","405811 (5221)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2814,2069,3825
"3780","100072 (3780)","5223","201701 (5223)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1337,1029,1736
"3780","100072 (3780)","5238","201594 (5238)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1694,1365,2101
"3780","100072 (3780)","5242","201702 (5242)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1594,1215,2090
"3780","100072 (3780)","5245","201681 (5245)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1477,1153,1890
"3780","100072 (3780)","5247","201601 (5247)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1680,1355,2082
"3780","100072 (3780)","5249","405761 (5249)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2824,2105,3787
"3780","100072 (3780)","5251","201674 (5251)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1820,1419,2334
"3780","100072 (3780)","5259","201711 (5259)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1424,1101,1841
"3780","100072 (3780)","5265","201682 (5265)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1509,1164,1954
"3780","100072 (3780)","5271","405812 (5271)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2990,2195,4071
"3780","100072 (3780)","5272","405770 (5272)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2883,2157,3853
"3780","100072 (3780)","5274","201721 (5274)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1686,1318,2155
"3780","100072 (3780)","5275","201691 (5275)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1632,1298,2050
"3780","100072 (3780)","5282","201592 (5282)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1815,1431,2300
"3780","100072 (3780)","5285","201712 (5285)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1588,1257,2005
"3780","100072 (3780)","5288","201591 (5288)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1921,1552,2377
"3780","100072 (3780)","5292","201789 (5292)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1518,1179,1953
"3780","100072 (3780)","5293","201722 (5293)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1626,1239,2133
"3780","100072 (3780)","5294","405782 (5294)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3068,2220,4238
"3780","100072 (3780)","5295","201821 (5295)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1620,1257,2086
"3780","100072 (3780)","5300","201723 (5300)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1650,1301,2091
"3780","100072 (3780)","5303","201785 (5303)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1571,1228,2009
"3780","100072 (3780)","5309","405713 (5309)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2998,2209,4067
"3780","100072 (3780)","5312","201771 (5312)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1667,1314,2114
"3780","100072 (3780)","5313","201784 (5313)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1709,1321,2210
"3780","100072 (3780)","5314","201814 (5314)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1575,1229,2017
"3780","100072 (3780)","5315","201731 (5315)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2039,1686,2465
"3780","100072 (3780)","5326","201772 (5326)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1618,1299,2013
"3780","100072 (3780)","5333","201791 (5333)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1794,1435,2242
"3780","100072 (3780)","5337","405783 (5337)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3024,2281,4007
"3780","100072 (3780)","5338","405711 (5338)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3036,2229,4133
"3780","100072 (3780)","5339","201764 (5339)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1707,1347,2162
"3780","100072 (3780)","5341","201831 (5341)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1777,1416,2229
"3780","100072 (3780)","5344","201792 (5344)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1902,1502,2407
"3780","100072 (3780)","5345","201822 (5345)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1672,1295,2158
"3780","100072 (3780)","5346","201793 (5346)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1909,1541,2363
"3780","100072 (3780)","5350","201811 (5350)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2004,1597,2513
"3780","100072 (3780)","5353","201823 (5353)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1692,1310,2184
"3780","100072 (3780)","5355","201933 (5355)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2137,1669,2735
"3780","100072 (3780)","5356","201821 (5356)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2176,1708,2771
"3780","100072 (3780)","5357","201833 (5357)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1931,1525,2443
"3780","100072 (3780)","5358","201812 (5358)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1902,1528,2366
"3780","100072 (3780)","5359","201955 (5359)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2091,1118,3908
"3780","100072 (3780)","5363","201931 (5363)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1717,1328,2219
"3780","100072 (3780)","5364","201932 (5364)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2034,1605,2577
"3780","100072 (3780)","5369","201813 (5369)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1950,1585,2398
"3780","100072 (3780)","5370","201951 (5370)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2175,958,4937
"3780","100072 (3780)","5372","201834 (5372)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1930,1499,2483
"3780","100072 (3780)","5373","405793 (5373)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3068,2324,4048
"3780","100072 (3780)","5375","405700 (5375)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3138,2371,4152
"3780","100072 (3780)","5377","201941 (5377)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2021,1569,2601
"3780","100072 (3780)","5378","201837 (5378)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2064,1667,2554
"3780","100072 (3780)","5379","201835 (5379)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2033,1673,2469
"3780","100072 (3780)","5382","201934 (5382)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1747,1352,2256
"3780","100072 (3780)","5385","201936 (5385)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1930,1495,2490
"3780","100072 (3780)","5387","201836 (5387)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2110,1688,2636
"3780","100072 (3780)","5391","201954 (5391)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2132,1635,2778
"3780","100072 (3780)","5397","201961 (5397)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2159,1690,2756
"3780","100072 (3780)","5403","201843 (5403)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2193,1743,2758
"3780","100072 (3780)","5406","201939 (5406)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1811,1397,2347
"3780","100072 (3780)","5412","201911 (5412)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2159,1710,2725
"3780","100072 (3780)","5413","201922 (5413)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1982,1551,2532
"3780","100072 (3780)","5415","405701 (5415)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3184,2399,4224
"3780","100072 (3780)","5417","201923 (5417)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1969,1529,2534
"3780","100072 (3780)","5419","201953 (5419)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2244,1789,2813
"3780","100072 (3780)","5422","201952 (5422)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2010,1580,2555
"3780","100072 (3780)","5428","201912 (5428)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1967,1529,2529
"3780","100072 (3780)","5435","201863 (5435)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1816,1427,2310
"3780","100072 (3780)","5438","201913 (5438)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1975,1562,2497
"3780","100072 (3780)","5439","202001 (5439)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1871,1437,2434
"3780","100072 (3780)","5444","202011 (5444)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2016,1594,2548
"3780","100072 (3780)","5446","405651 (5446)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3289,2432,4446
"3780","100072 (3780)","5449","202012 (5449)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2147,1721,2678
"3780","100072 (3780)","5455","201891 (5455)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1938,1600,2346
"3780","100072 (3780)","5456","201901 (5456)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2049,1633,2569
"3780","100072 (3780)","5460","202002 (5460)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1928,1476,2517
"3780","100072 (3780)","5468","405663 (5468)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3189,2424,4193
"3780","100072 (3780)","5469","201892 (5469)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2085,1655,2625
"3780","100072 (3780)","5477","202109 (5477)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2232,1746,2852
"3780","100072 (3780)","5478","405582 (5478)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3359,2532,4455
"3780","100072 (3780)","5479","202021 (5479)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1940,1497,2512
"3780","100072 (3780)","5484","202024 (5484)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1834,1458,2306
"3780","100072 (3780)","5486","202031 (5486)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1983,1604,2451
"3780","100072 (3780)","5489","202093 (5489)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2292,1758,2987
"3780","100072 (3780)","5491","201882 (5491)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2013,1658,2442
"3780","100072 (3780)","5506","405575 (5506)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3352,2532,4437
"3780","100072 (3780)","5510","202025 (5510)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1971,1587,2447
"3780","100072 (3780)","5518","405560 (5518)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3465,2611,4597
"3780","100072 (3780)","5522","202082 (5522)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2002,1548,2589
"3780","100072 (3780)","5524","202026 (5524)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1967,1513,2555
"3780","100072 (3780)","5526","201871 (5526)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1847,1468,2322
"3780","100072 (3780)","5532","201884 (5532)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2018,1676,2428
"3780","100072 (3780)","5539","202081 (5539)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1975,1526,2555
"3780","100072 (3780)","5541","202094 (5541)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2258,1751,2911
"3780","100072 (3780)","5544","405574 (5544)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3433,2616,4504
"3780","100072 (3780)","5545","202072 (5545)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2106,1706,2598
"3780","100072 (3780)","5547","405431 (5547)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3465,2554,4700
"3780","100072 (3780)","5552","201872 (5552)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1928,1550,2397
"3780","100072 (3780)","5553","202111 (5553)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2033,1579,2616
"3780","100072 (3780)","5563","202073 (5563)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2186,1776,2690
"3780","100072 (3780)","5573","405423 (5573)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3457,2589,4614
"3780","100072 (3780)","5578","202076 (5578)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2340,1907,2869
"3780","100072 (3780)","5586","202113 (5586)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2087,1624,2680
"3780","100072 (3780)","5599","202061 (5599)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1993,1595,2489
"3780","100072 (3780)","5600","201752 (5600)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2097,1700,2585
"3780","100072 (3780)","5602","202115 (5602)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2343,1838,2985
"3780","100072 (3780)","5604","202122 (5604)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2298,1819,2902
"3780","100072 (3780)","5609","202114 (5609)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2098,1637,2688
"3780","100072 (3780)","5616","202329 (5616)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2606,2033,3340
"3780","100072 (3780)","5639","202181 (5639)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2158,1742,2671
"3780","100072 (3780)","5640","202199 (5640)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2190,1740,2755
"3780","100072 (3780)","5641","20219A (5641)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2222,1748,2823
"3780","100072 (3780)","5644","202145 (5644)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2117,1683,2661
"3780","100072 (3780)","5659","202175 (5659)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2271,1785,2888
"3780","100072 (3780)","5665","202193 (5665)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2414,1904,3059
"3780","100072 (3780)","5669","202194 (5669)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2524,1944,3276
"3780","100072 (3780)","5674","202323 (5674)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2408,1888,3070
"3780","100072 (3780)","5678","202409 (5678)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2915,2354,3609
"3780","100072 (3780)","5679","202311 (5679)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2751,2138,3539
"3780","100072 (3780)","5687","202195 (5687)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2526,1940,3288
"3780","100072 (3780)","5693","202196 (5693)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2362,1919,2906
"3780","100072 (3780)","5701","202321 (5701)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2874,2277,3625
"3780","100072 (3780)","5704","202322 (5704)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2751,2138,3538
"3780","100072 (3780)","5708","202335 (5708)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2386,1881,3026
"3780","100072 (3780)","5711","302751 (5711)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2671,2092,3409
"3780","100072 (3780)","5712","202301 (5712)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2706,2101,3484
"3780","100072 (3780)","5716","202292 (5716)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2487,1987,3112
"3780","100072 (3780)","5718","202334 (5718)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2433,1910,3098
"3780","100072 (3780)","5721","202302 (5721)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2745,2115,3561
"3780","100072 (3780)","5725","202307 (5725)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2612,2123,3213
"3780","100072 (3780)","5726","202229 (5726)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2208,1796,2713
"3780","100072 (3780)","5727","202393 (5727)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2814,2225,3558
"3780","100072 (3780)","5732","202308 (5732)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2757,2215,3431
"3780","100072 (3780)","5734","202332 (5734)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2811,2232,3539
"3780","100072 (3780)","5735","202331 (5735)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3049,2346,3961
"3780","100072 (3780)","5739","202304 (5739)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2774,2232,3446
"3780","100072 (3780)","5742","202376 (5742)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2483,1943,3171
"3780","100072 (3780)","5743","202371 (5743)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2477,1943,3157
"3780","100072 (3780)","5752","303151 (5752)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3570,2737,4654
"3780","100072 (3780)","5753","202247 (5753)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2271,1850,2786
"3780","100072 (3780)","5754","202381 (5754)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2516,1969,3213
"3780","100072 (3780)","5755","202274 (5755)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2809,2262,3487
"3780","100072 (3780)","5758","302753 (5758)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2940,2297,3762
"3780","100072 (3780)","5760","202341 (5760)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3066,2430,3868
"3780","100072 (3780)","5765","202375 (5765)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2520,2070,3066
"3780","100072 (3780)","5768","202372 (5768)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2442,1998,2983
"3780","100072 (3780)","5773","202382 (5773)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2582,2023,3295
"3780","100072 (3780)","5774","202271 (5774)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2944,2339,3704
"3780","100072 (3780)","5784","302462 (5784)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2783,2238,3460
"3780","100072 (3780)","5785","202414 (5785)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2613,2046,3336
"3780","100072 (3780)","5786","302464 (5786)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2800,2254,3477
"3780","100072 (3780)","5787","302461 (5787)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2862,2304,3554
"3780","100072 (3780)","5789","202345 (5789)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2722,2177,3402
"3780","100072 (3780)","5790","202353 (5790)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3093,2444,3914
"3780","100072 (3780)","5792","202241 (5792)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2400,1944,2961
"3780","100072 (3780)","5794","202344 (5794)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2899,2249,3735
"3780","100072 (3780)","5795","302470 (5795)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2593,2080,3231
"3780","100072 (3780)","5797","302451 (5797)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3065,2482,3784
"3780","100072 (3780)","5798","202351 (5798)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3330,2638,4202
"3780","100072 (3780)","5800","302452 (5800)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3009,2371,3817
"3780","100072 (3780)","5801","202352 (5801)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3219,2535,4086
"3780","100072 (3780)","5802","302752 (5802)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2820,2203,3609
"3780","100072 (3780)","5806","302453 (5806)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3166,2618,3828
"3780","100072 (3780)","5809","302471 (5809)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2660,2087,3389
"3780","100072 (3780)","5810","302463 (5810)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2693,2192,3307
"3780","100072 (3780)","5811","302473 (5811)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2603,2120,3195
"3780","100072 (3780)","5814","302446 (5814)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3144,2551,3874
"3780","100072 (3780)","5816","302454 (5816)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3073,2504,3771
"3780","100072 (3780)","5817","302563 (5817)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2671,2149,3318
"3780","100072 (3780)","5818","302445 (5818)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3117,2538,3827
"3780","100072 (3780)","5822","302455 (5822)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2757,2248,3381
"3780","100072 (3780)","5823","202243 (5823)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2412,1927,3017
"3780","100072 (3780)","5829","202363 (5829)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2952,2344,3717
"3780","100072 (3780)","5831","302447 (5831)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3185,2622,3868
"3780","100072 (3780)","5833","302562 (5833)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2869,2264,3634
"3780","100072 (3780)","5834","302560 (5834)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2707,2162,3388
"3780","100072 (3780)","5839","302485 (5839)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2896,2302,3643
"3780","100072 (3780)","5842","302441 (5842)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3063,2473,3793
"3780","100072 (3780)","5843","302482 (5843)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3239,2576,4071
"3780","100072 (3780)","5847","302754 (5847)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2905,2266,3722
"3780","100072 (3780)","5848","302570 (5848)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2693,2190,3311
"3780","100072 (3780)","5851","302484 (5851)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3009,2409,3757
"3780","100072 (3780)","5853","302762 (5853)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3013,2361,3844
